CustomerID,Monetary,Frequency,Recency,Cluster
23090,37.27,1,160 days,0
23091,97.96,1,66 days,0
23092,29.99,1,218 days,0
23093,69.97,1,23 days,0
23094,67.93,1,277 days,0
23095,4.99,1,225 days,0
23096,7.28,1,275 days,0
23097,2770.5225,2,183 days,0
23098,2745.3325,2,187 days,0
23099,2983.34,2,199 days,0
23100,3007.12,2,201 days,0
23101,2795.0125,2,195 days,0
23102,2730.5425,2,198 days,0
23103,85.48,1,257 days,0
23104,3490.0325,2,374 days,0
23105,3361.5325,2,393 days,0
23106,3956.0125,2,287 days,0
23107,3896.5325000000003,2,287 days,0
23108,32.28,1,168 days,0
23109,37.269999999999996,1,346 days,0
23110,539.99,1,248 days,0
23111,553.97,1,246 days,0
23112,561.48,1,265 days,0
23113,5997.33,2,57 days,0
23114,5996.32,2,50 days,0
23115,34.98,1,333 days,0
23116,3936.5425,2,278 days,0
23117,3931.5225,2,284 days,0
23118,3913.8224999999998,2,248 days,0
23119,3945.5325,2,248 days,0
23120,4144.34,2,256 days,0
23121,4144.34,2,251 days,0
23122,13.98,1,183 days,0
23123,39.980000000000004,1,87 days,0
23124,29.99,1,16 days,0
23125,603.49,1,181 days,0
23126,45.22,1,50 days,0
23127,565.47,1,263 days,0
23128,39.980000000000004,1,216 days,0
23129,4.99,1,268 days,0
23130,32.28,1,347 days,0
23131,29.99,1,120 days,0
23132,160.23,1,318 days,0
23133,69.97,1,151 days,0
23134,39.980000000000004,1,81 days,0
23135,553.97,1,155 days,0
23136,574.98,1,145 days,0
23137,5314.25,2,311 days,0
23138,599.47,1,129 days,0
23139,553.97,1,237 days,0
23140,38.98,1,347 days,0
23141,603.49,1,138 days,0
23142,556.9300000000001,1,138 days,0
23143,563.77,1,231 days,0
23144,548.98,1,238 days,0
23145,574.98,1,217 days,0
23146,603.49,1,128 days,0
23147,157.27,1,76 days,0
23148,539.99,1,225 days,0
23149,32.28,1,152 days,0
23150,49.22,1,54 days,0
23151,607.96,1,224 days,0
23152,37.27,1,84 days,0
23153,34.98,1,314 days,0
23154,563.77,1,229 days,0
23155,608.96,1,233 days,0
23156,616.95,1,217 days,0
23157,69.97,1,167 days,0
23158,599.47,1,219 days,0
23159,562.96,1,127 days,0
23160,673.97,1,134 days,0
23161,574.98,1,151 days,0
23162,563.77,1,138 days,0
23163,600.46,1,134 days,0
23164,4807.099999999999,2,351 days,0
23165,548.98,1,230 days,0
23166,556.9300000000001,1,225 days,0
23167,539.99,1,129 days,0
23168,539.99,1,149 days,0
23169,685.47,1,129 days,0
23170,574.98,1,148 days,0
23171,123.96000000000001,1,267 days,0
23172,4809.39,2,354 days,0
23173,588.96,1,242 days,0
23174,553.97,1,148 days,0
23175,570.47,1,146 days,0
23176,539.99,1,214 days,0
23177,553.97,1,232 days,0
23178,539.99,1,222 days,0
23179,539.99,1,244 days,0
23180,152.28,1,214 days,0
23181,588.96,1,194 days,0
23182,37.269999999999996,1,20 days,0
23183,548.98,1,209 days,0
23184,45.22,1,246 days,0
23185,638.95,1,127 days,0
23186,548.98,1,123 days,0
23187,574.98,1,133 days,0
23188,119.96000000000001,1,337 days,0
23189,600.46,1,150 days,0
23190,14.98,1,64 days,0
23191,34.98,1,198 days,0
23192,32.28,1,146 days,0
23193,32.28,1,218 days,0
23194,69.97,1,85 days,0
23195,638.95,1,199 days,0
23196,39.980000000000004,1,237 days,0
23197,38.98,1,183 days,0
23198,34.98,1,303 days,0
23199,45.22,1,197 days,0
23200,91.95,1,237 days,0
23201,29.99,1,169 days,0
23202,32.28,1,86 days,0
23203,69.97,1,97 days,0
23204,562.96,1,186 days,0
23205,69.97,1,265 days,0
23206,69.97,1,178 days,0
23207,29.99,1,175 days,0
23208,59.980000000000004,1,181 days,0
23209,4802.11,2,351 days,0
23210,553.97,1,99 days,0
23211,583.97,1,108 days,0
23212,29.99,1,67 days,0
23213,617.47,1,99 days,0
23214,628.97,1,102 days,0
23215,49.96,1,128 days,0
23216,613.45,1,185 days,0
23217,563.77,1,210 days,0
23218,38.980000000000004,1,45 days,0
23219,39.980000000000004,1,280 days,0
23220,1174.48,1,309 days,0
23221,38.980000000000004,1,200 days,0
23222,574.98,1,122 days,0
23223,1155.48,1,348 days,0
23224,1183.47,1,361 days,0
23225,1184.46,1,355 days,0
23226,588.96,1,198 days,0
23227,597.95,1,121 days,0
23228,62.97,1,304 days,0
23229,28.479999999999997,1,113 days,0
23230,1155.48,1,308 days,0
23231,597.95,1,112 days,0
23232,1120.49,1,298 days,0
23233,639.95,1,34 days,0
23234,2478.3399999999997,1,395 days,0
23235,39.980000000000004,1,359 days,0
23236,7.28,1,154 days,0
23237,68.97,1,341 days,0
23238,617.47,1,205 days,0
23239,539.99,1,199 days,0
23240,69.97,1,125 days,0
23241,69.97,1,230 days,0
23242,553.97,1,194 days,0
23243,34.98,1,25 days,0
23244,39.980000000000004,1,261 days,0
23245,39.980000000000004,1,221 days,0
23246,32.28,1,166 days,0
23247,110.95,1,79 days,0
23248,49.97,1,133 days,0
23249,49.97,1,360 days,0
23250,64.98,1,127 days,0
23251,44.980000000000004,1,318 days,0
23252,14.98,1,346 days,0
23253,39.980000000000004,1,204 days,0
23254,9.99,1,340 days,0
23255,39.980000000000004,1,341 days,0
23256,74.46,1,131 days,0
23257,539.99,1,200 days,0
23258,14.98,1,221 days,0
23259,49.97,1,80 days,0
23260,93.46,1,98 days,0
23261,77.92,1,203 days,0
23262,49.970000000000006,1,108 days,0
23263,23.97,1,167 days,0
23264,539.99,1,192 days,0
23265,562.96,1,209 days,0
23266,603.96,1,200 days,0
23267,4862.09,2,316 days,0
23268,567.76,1,192 days,0
23269,574.98,1,186 days,0
23270,617.47,1,180 days,0
23271,49.97,1,174 days,0
23272,39.47,1,313 days,0
23273,39.47,1,2 days,0
23274,49.97,1,336 days,0
23275,68.97,1,84 days,0
23276,2393.06,1,202 days,0
23277,22.93,1,359 days,0
23278,9.99,1,229 days,0
23279,124.99,1,93 days,0
23280,14.98,1,267 days,0
23281,4828.11,2,312 days,0
23282,37.269999999999996,1,273 days,0
23283,4828.11,2,287 days,0
23284,39.980000000000004,1,190 days,0
23285,69.97,1,12 days,0
23286,29.99,1,196 days,0
23287,608.96,1,181 days,0
23288,38.98,1,180 days,0
23289,34.98,1,350 days,0
23290,7.28,1,18 days,0
23291,42.93,1,7 days,0
23292,34.98,1,183 days,0
23293,152.28,1,150 days,0
23294,37.27,1,242 days,0
23295,34.98,1,138 days,0
23296,570.47,1,160 days,0
23297,37.269999999999996,1,148 days,0
23298,69.97,1,135 days,0
23299,29.99,1,337 days,0
23300,133.47,1,286 days,0
23301,56.96,1,44 days,0
23302,553.97,1,164 days,0
23303,37.269999999999996,1,97 days,0
23304,37.27,1,122 days,0
23305,7.28,1,270 days,0
23306,4828.11,2,294 days,0
23307,67.93,1,263 days,0
23308,4.99,1,52 days,0
23309,59.980000000000004,1,324 days,0
23310,3333.3225,2,387 days,0
23311,3337.0425,2,362 days,0
23312,13.98,1,145 days,0
23313,2906.0325,2,184 days,0
23314,2744.5225,2,196 days,0
23315,15.23,1,94 days,0
23316,2835.0225,2,184 days,0
23317,39.980000000000004,1,131 days,0
23318,561.48,1,179 days,0
23319,574.98,1,109 days,0
23320,2730.5425,2,203 days,0
23321,3060.8199999999997,2,198 days,0
23322,3042.8199999999997,2,185 days,0
23323,2745.3325,2,185 days,0
23324,2730.5425,2,206 days,0
23325,2997.3199999999997,2,190 days,0
23326,561.48,1,164 days,0
23327,73.96000000000001,1,118 days,0
23328,2442.54,1,156 days,0
23329,39.980000000000004,1,159 days,0
23330,31.97,1,228 days,0
23331,4144.34,2,244 days,0
23332,4144.34,2,222 days,0
23333,119.96000000000001,1,201 days,0
23334,553.97,1,182 days,0
23335,32.28,1,102 days,0
23336,32.28,1,323 days,0
23337,29.99,1,123 days,0
23338,567.76,1,165 days,0
23339,574.98,1,173 days,0
23340,553.97,1,120 days,0
23341,561.48,1,113 days,0
23342,556.26,1,113 days,0
23343,3936.5425,2,238 days,0
23344,3882.5525,2,238 days,0
23345,4.99,1,189 days,0
23346,4.99,1,284 days,0
23347,4.99,1,145 days,0
23348,4167.3099999999995,2,214 days,0
23349,65.95,1,124 days,0
23350,59.980000000000004,1,26 days,0
23351,4828.11,2,258 days,0
23352,539.99,1,165 days,0
23353,45.22,1,121 days,0
23354,69.97,1,335 days,0
23355,603.49,1,175 days,0
23356,588.96,1,175 days,0
23357,98.47999999999999,1,289 days,0
23358,561.9200000000001,1,166 days,0
23359,539.99,1,112 days,0
23360,29.99,1,329 days,0
23361,32.28,1,13 days,0
23362,7.28,1,83 days,0
23363,4.99,1,23 days,0
23364,32.28,1,297 days,0
23365,539.99,1,145 days,0
23366,59.25,1,297 days,0
23367,69.97,1,227 days,0
23368,4.99,1,211 days,0
23369,608.96,1,141 days,0
23370,563.77,1,122 days,0
23371,564.48,1,146 days,0
23372,553.97,1,151 days,0
23373,561.48,1,129 days,0
23374,588.96,1,109 days,0
23375,564.48,1,98 days,0
23376,5314.25,2,301 days,0
23377,556.9300000000001,1,100 days,0
23378,5317.23,2,258 days,0
23379,14.98,1,247 days,0
23380,69.97,1,309 days,0
23381,37.27,1,1 days,0
23382,600.46,1,153 days,0
23383,600.46,1,146 days,0
23384,548.98,1,130 days,0
23385,4829.389999999999,2,263 days,0
23386,548.98,1,128 days,0
23387,93.96000000000001,1,234 days,0
23388,69.97,1,54 days,0
23389,37.269999999999996,1,275 days,0
23390,539.99,1,146 days,0
23391,613.45,1,130 days,0
23392,553.97,1,153 days,0
23393,615.47,1,146 days,0
23394,539.99,1,143 days,0
23395,553.97,1,138 days,0
23396,4891.61,2,254 days,0
23397,4828.11,2,227 days,0
23398,553.97,1,133 days,0
23399,561.48,1,153 days,0
23400,29.99,1,44 days,0
23401,39.980000000000004,1,139 days,0
23402,29.99,1,338 days,0
23403,553.97,1,130 days,0
23404,624.97,1,131 days,0
23405,69.97,1,315 days,0
23406,29.99,1,347 days,0
23407,561.48,1,102 days,0
23408,4218.82,2,221 days,0
23409,3917.5425,2,225 days,0
23410,4016.5325,2,237 days,0
23411,3577.8199999999997,2,363 days,0
23412,3586.81,2,344 days,0
23413,3617.83,2,336 days,0
23414,3391.0325,2,318 days,0
23415,3588.83,2,311 days,0
23416,3598.83,2,334 days,0
23417,3337.0425,2,307 days,0
23418,3400.0225,2,320 days,0
23419,39.980000000000004,1,92 days,0
23420,4144.34,2,222 days,0
23421,4208.3099999999995,2,186 days,0
23422,3911.5325,2,192 days,0
23423,3936.5425,2,209 days,0
23424,29.479999999999997,1,286 days,0
23425,3951.5225,2,203 days,0
23426,39.980000000000004,1,108 days,0
23427,4.99,1,56 days,0
23428,39.980000000000004,1,180 days,0
23429,3936.5425,2,204 days,0
23430,4.99,1,213 days,0
23431,4158.32,2,213 days,0
23432,4179.33,2,198 days,0
23433,3882.5525,2,201 days,0
23434,3882.5525,2,194 days,0
23435,3917.5425,2,185 days,0
23436,3950.5225,2,205 days,0
23437,4.99,1,109 days,0
23438,123.48,1,134 days,0
23439,68.97,1,320 days,0
23440,33.98,1,193 days,0
23441,88.97,1,238 days,0
23442,4.99,1,331 days,0
23443,722.77,1,103 days,0
23444,548.98,1,115 days,0
23445,28.99,1,138 days,0
23446,6.28,1,266 days,0
23447,6.28,1,22 days,0
23448,32.28,1,74 days,0
23449,7.28,1,350 days,0
23450,578.46,1,146 days,0
23451,34.98,1,280 days,0
23452,32.28,1,359 days,0
23453,632.45,1,112 days,0
23454,567.76,1,117 days,0
23455,12.940000000000001,1,46 days,0
23456,157.27,1,251 days,0
23457,69.97,1,144 days,0
23458,41.95,1,172 days,0
23459,39.980000000000004,1,131 days,0
23460,649.46,1,98 days,0
23461,34.98,1,22 days,0
23462,567.76,1,103 days,0
23463,574.98,1,116 days,0
23464,29.99,1,76 days,0
23465,34.98,1,309 days,0
23466,29.99,1,363 days,0
23467,29.99,1,11 days,0
23468,69.97,1,36 days,0
23469,29.99,1,287 days,0
23470,106.93,1,253 days,0
23471,600.46,1,103 days,0
23472,32.28,1,327 days,0
23473,132.95,1,335 days,0
23474,600.46,1,115 days,0
23475,121.94,1,204 days,0
23476,4.99,1,184 days,0
23477,69.97,1,61 days,0
23478,588.96,1,114 days,0
23479,588.96,1,107 days,0
23480,539.99,1,70 days,0
23481,29.99,1,218 days,0
23482,29.99,1,64 days,0
23483,32.28,1,220 days,0
23484,539.99,1,80 days,0
23485,89.97,1,30 days,0
23486,5343.23,2,234 days,0
23487,89.97,1,79 days,0
23488,4.99,1,84 days,0
23489,34.98,1,35 days,0
23490,43.97,1,261 days,0
23491,43.97,1,187 days,0
23492,588.96,1,76 days,0
23493,548.98,1,68 days,0
23494,89.97,1,43 days,0
23495,69.97,1,109 days,0
23496,69.97,1,294 days,0
23497,29.99,1,111 days,0
23498,4.99,1,300 days,0
23499,539.99,1,70 days,0
23500,34.98,1,240 days,0
23501,37.269999999999996,1,127 days,0
23502,32.28,1,351 days,0
23503,7.28,1,314 days,0
23504,32.28,1,246 days,0
23505,616.95,1,89 days,0
23506,539.99,1,85 days,0
23507,574.98,1,90 days,0
23508,561.48,1,70 days,0
23509,575.71,1,89 days,0
23510,553.97,1,150 days,0
23511,4843.11,2,225 days,0
23512,29.99,1,272 days,0
23513,64.47,1,32 days,0
23514,69.97,1,125 days,0
23515,539.99,1,131 days,0
23516,599.47,1,125 days,0
23517,78.96000000000001,1,101 days,0
23518,4.99,1,32 days,0
23519,23.97,1,98 days,0
23520,548.98,1,128 days,0
23521,21.98,1,166 days,0
23522,120.47,1,293 days,0
23523,3337.0425,2,332 days,0
23524,3598.83,2,324 days,0
23525,3302.0525,2,311 days,0
23526,3563.84,2,308 days,0
23527,56.97,1,243 days,0
23528,75.97,1,135 days,0
23529,3617.83,2,329 days,0
23530,39.980000000000004,1,24 days,0
23531,3337.2825,2,330 days,0
23532,3337.0425,2,323 days,0
23533,3917.5425,2,193 days,0
23534,4179.33,2,199 days,0
23535,4.99,1,169 days,0
23536,39.980000000000004,1,232 days,0
23537,59.980000000000004,1,78 days,0
23538,4198.33,2,196 days,0
23539,4144.34,2,179 days,0
23540,3626.8199999999997,2,285 days,0
23541,3337.0425,2,278 days,0
23542,3337.0425,2,287 days,0
23543,12.940000000000001,1,162 days,0
23544,3971.0125,2,163 days,0
23545,3882.5525,2,166 days,0
23546,3337.0425,2,281 days,0
23547,3598.83,2,275 days,0
23548,48.970000000000006,1,39 days,0
23549,93.49,1,245 days,0
23550,111.95,1,91 days,0
23551,39.980000000000004,1,132 days,0
23552,103.48,1,65 days,0
23553,4.99,1,156 days,0
23554,4.99,1,209 days,0
23555,34.98,1,310 days,0
23556,29.99,1,366 days,0
23557,7.28,1,260 days,0
23558,34.98,1,109 days,0
23559,64.47,1,363 days,0
23560,553.97,1,99 days,0
23561,29.99,1,210 days,0
23562,4.99,1,245 days,0
23563,56.97,1,153 days,0
23564,34.98,1,136 days,0
23565,34.98,1,33 days,0
23566,3578.27,1,848 days,2
23567,39.980000000000004,1,230 days,0
23568,567.76,1,96 days,0
23569,39.980000000000004,1,194 days,0
23570,21.98,1,275 days,0
23571,3563.84,2,305 days,0
23572,3617.83,2,274 days,0
23573,3337.0425,2,247 days,0
23574,3337.0425,2,267 days,0
23575,3302.0525,2,253 days,0
23576,39.980000000000004,1,253 days,0
23577,94.46,1,336 days,0
23578,37.269999999999996,1,319 days,0
23579,34.98,1,88 days,0
23580,69.97,1,338 days,0
23581,69.97,1,165 days,0
23582,628.97,1,121 days,0
23583,4829.389999999999,2,230 days,0
23584,574.98,1,85 days,0
23585,565.47,1,87 days,0
23586,562.96,1,81 days,0
23587,565.47,1,63 days,0
23588,37.27,1,273 days,0
23589,588.96,1,72 days,0
23590,69.97,1,24 days,0
23591,7.28,1,306 days,0
23592,5279.26,2,112 days,0
23593,3990.0125,2,179 days,0
23594,29.99,1,216 days,0
23595,67.97,1,92 days,0
23596,38.980000000000004,1,150 days,0
23597,2482.23,1,367 days,0
23598,32.28,1,141 days,0
23599,42.93,1,44 days,0
23600,6.28,1,322 days,0
23601,6.28,1,219 days,0
23602,38.980000000000004,1,348 days,0
23603,2372.9499999999994,1,42 days,0
23604,3.99,1,125 days,0
23605,2344.9599999999996,1,61 days,0
23606,2543.4399999999996,1,378 days,0
23607,2451.2999999999997,1,380 days,0
23608,2510.94,1,340 days,0
23609,12.98,1,258 days,0
23610,38.980000000000004,1,8 days,0
23611,3.99,1,229 days,0
23612,2395.9599999999996,1,48 days,0
23613,34.98,1,219 days,0
23614,144.45,1,256 days,0
23615,32.28,1,120 days,0
23616,819.48,1,131 days,0
23617,34.98,1,53 days,0
23618,2481.8199999999997,1,355 days,0
23619,806.76,1,135 days,0
23620,78.96000000000001,1,163 days,0
23621,2309.97,1,43 days,0
23622,572.26,1,222 days,0
23623,3.99,1,341 days,0
23624,62.97,1,251 days,0
23625,78.96,1,104 days,0
23626,38.980000000000004,1,189 days,0
23627,38.980000000000004,1,143 days,0
23628,69.97,1,256 days,0
23629,2466.3199999999997,1,356 days,0
23630,2481.8199999999997,1,349 days,0
23631,47.970000000000006,1,10 days,0
23632,162.99,1,296 days,0
23633,38.980000000000004,1,66 days,0
23634,3.99,1,169 days,0
23635,2452.3399999999997,1,359 days,0
23636,2479.94,1,341 days,0
23637,28.479999999999997,1,141 days,0
23638,29.99,1,127 days,0
23639,69.97,1,337 days,0
23640,3936.5425,2,181 days,0
23641,64.47,1,236 days,0
23642,13.98,1,11 days,0
23643,4.99,1,270 days,0
23644,39.980000000000004,1,116 days,0
23645,4198.33,2,157 days,0
23646,13.98,1,210 days,0
23647,12.940000000000001,1,130 days,0
23648,4144.34,2,177 days,0
23649,3945.5325,2,156 days,0
23650,39.980000000000004,1,247 days,0
23651,3917.5425,2,173 days,0
23652,3907.5425,2,174 days,0
23653,3975.0325,2,164 days,0
23654,59.980000000000004,1,184 days,0
23655,4144.34,2,137 days,0
23656,4144.34,2,140 days,0
23657,4.99,1,106 days,0
23658,3936.5425,2,124 days,0
23659,4179.33,2,132 days,0
23660,3917.5425,2,139 days,0
23661,3961.0325,2,140 days,0
23662,3917.5425,2,120 days,0
23663,3882.5525,2,115 days,0
23664,3941.5325000000003,2,97 days,0
23665,4207.32,2,105 days,0
23666,2453.04,1,123 days,0
23667,2398.05,1,38 days,0
23668,564.48,1,107 days,0
23669,29.99,1,41 days,0
23670,42.93,1,365 days,0
23671,193.98,1,125 days,0
23672,29.99,1,235 days,0
23673,4.99,1,254 days,0
23674,69.97,1,38 days,0
23675,29.99,1,132 days,0
23676,4.99,1,338 days,0
23677,29.99,1,98 days,0
23678,29.99,1,304 days,0
23679,39.980000000000004,1,357 days,0
23680,539.99,1,98 days,0
23681,13.98,1,61 days,0
23682,59.980000000000004,1,353 days,0
23683,553.97,1,120 days,0
23684,34.98,1,6 days,0
23685,29.99,1,147 days,0
23686,94.46,1,62 days,0
23687,29.99,1,209 days,0
23688,1214.85,1,382 days,0
23689,43.97,1,209 days,0
23690,38.98,1,362 days,0
23691,29.99,1,231 days,0
23692,42.93,1,203 days,0
23693,119.96000000000001,1,200 days,0
23694,69.97,1,213 days,0
23695,150.93,1,357 days,0
23696,233.23000000000002,1,314 days,0
23697,69.97,1,290 days,0
23698,29.99,1,34 days,0
23699,1274.33,1,180 days,0
23700,29.99,1,38 days,0
23701,588.96,1,122 days,0
23702,93.49,1,7 days,0
23703,34.98,1,109 days,0
23704,600.46,1,120 days,0
23705,94.46000000000001,1,74 days,0
23706,539.99,1,90 days,0
23707,565.47,1,71 days,0
23708,574.98,1,77 days,0
23709,548.98,1,62 days,0
23710,29.99,1,166 days,0
23711,34.98,1,342 days,0
23712,38.98,1,168 days,0
23713,34.98,1,41 days,0
23714,44.540000000000006,1,329 days,0
23715,539.99,1,73 days,0
23716,26.97,1,288 days,0
23717,29.99,1,248 days,0
23718,567.76,1,103 days,0
23719,39.980000000000004,1,16 days,0
23720,34.98,1,68 days,0
23721,588.96,1,104 days,0
23722,32.28,1,316 days,0
23723,628.45,1,117 days,0
23724,588.96,1,73 days,0
23725,4828.11,2,233 days,0
23726,562.96,1,96 days,0
23727,34.98,1,217 days,0
23728,69.97,1,294 days,0
23729,71.58,1,360 days,0
23730,4828.11,2,209 days,0
23731,4828.11,2,209 days,0
23732,74.44999999999999,1,299 days,0
23733,567.76,1,113 days,0
23734,69.97,1,199 days,0
23735,34.98,1,333 days,0
23736,42.93,1,270 days,0
23737,34.98,1,170 days,0
23738,36.59,1,105 days,0
23739,573.4200000000001,1,91 days,0
23740,36.59,1,179 days,0
23741,32.6,1,102 days,0
23742,615.47,1,114 days,0
23743,39.980000000000004,1,339 days,0
23744,567.76,1,100 days,0
23745,44.22,1,274 days,0
23746,539.99,1,121 days,0
23747,1142.42,1,279 days,0
23748,36.269999999999996,1,114 days,0
23749,77.96000000000001,1,132 days,0
23750,1155.48,1,356 days,0
23751,1155.48,1,324 days,0
23752,1164.47,1,298 days,0
23753,1193.45,1,280 days,0
23754,68.97,1,100 days,0
23755,6.28,1,166 days,0
23756,151.28,1,303 days,0
23757,38.980000000000004,1,275 days,0
23758,1754.98,1,349 days,0
23759,2475.95,1,373 days,0
23760,1183.47,1,290 days,0
23761,68.97,1,221 days,0
23762,1164.47,1,283 days,0
23763,1735.98,1,314 days,0
23764,2457.33,1,342 days,0
23765,2535.81,1,311 days,0
23766,68.97,1,182 days,0
23767,13.98,1,12 days,0
23768,29.479999999999997,1,28 days,0
23769,29.479999999999997,1,321 days,0
23770,4.99,1,342 days,0
23771,82.95,1,261 days,0
23772,38.980000000000004,1,198 days,0
23773,88.97,1,304 days,0
23774,1234.45,1,299 days,0
23775,1155.48,1,286 days,0
23776,2478.3399999999997,1,318 days,0
23777,1179.47,1,273 days,0
23778,588.96,1,98 days,0
23779,1147.77,1,247 days,0
23780,1750.98,1,307 days,0
23781,567.76,1,106 days,0
23782,69.97,1,126 days,0
23783,58.980000000000004,1,332 days,0
23784,34.98,1,357 days,0
23785,37.269999999999996,1,360 days,0
23786,38.98,1,203 days,0
23787,71.58000000000001,1,310 days,0
23788,1214.85,1,160 days,0
23789,1251.12,1,127 days,0
23790,46.830000000000005,1,206 days,0
23791,71.58,1,213 days,0
23792,32.6,1,197 days,0
23793,38.88,1,288 days,0
23794,1249.84,1,119 days,0
23795,71.58000000000001,1,316 days,0
23796,36.59,1,208 days,0
23797,67.59,1,292 days,0
23798,67.93,1,317 days,0
23799,1228.83,1,48 days,0
23800,71.58000000000001,1,115 days,0
23801,82.59,1,348 days,0
23802,32.6,1,57 days,0
23803,68.49,1,238 days,0
23804,71.58,1,311 days,0
23805,32.6,1,126 days,0
23806,3578.27,1,825 days,2
23807,607.96,1,95 days,0
23808,29.99,1,223 days,0
23809,29.99,1,139 days,0
23810,32.28,1,252 days,0
23811,548.98,1,96 days,0
23812,69.97,1,119 days,0
23813,564.48,1,105 days,0
23814,29.99,1,141 days,0
23815,724.47,1,117 days,0
23816,563.77,1,120 days,0
23817,29.99,1,221 days,0
23818,553.97,1,115 days,0
23819,4802.11,2,201 days,0
23820,37.269999999999996,1,45 days,0
23821,638.95,1,73 days,0
23822,37.269999999999996,1,269 days,0
23823,59.47,1,256 days,0
23824,69.97,1,357 days,0
23825,32.28,1,104 days,0
23826,32.28,1,293 days,0
23827,13.98,1,56 days,0
23828,548.98,1,78 days,0
23829,4802.11,2,209 days,0
23830,4802.11,2,162 days,0
23831,69.97,1,362 days,0
23832,687.76,1,88 days,0
23833,722.77,1,63 days,0
23834,561.92,1,81 days,0
23835,603.96,1,84 days,0
23836,599.47,1,70 days,0
23837,574.98,1,73 days,0
23838,539.99,1,70 days,0
23839,29.99,1,289 days,0
23840,539.99,1,68 days,0
23841,659.44,1,68 days,0
23842,4828.11,2,133 days,0
23843,38.98,1,72 days,0
23844,563.77,1,66 days,0
23845,607.96,1,74 days,0
23846,4828.11,2,124 days,0
23847,722.77,1,88 days,0
23848,561.48,1,89 days,0
23849,600.46,1,81 days,0
23850,539.99,1,78 days,0
23851,539.99,1,88 days,0
23852,588.96,1,77 days,0
23853,588.96,1,73 days,0
23854,583.97,1,80 days,0
23855,624.46,1,70 days,0
23856,603.49,1,89 days,0
23857,600.46,1,76 days,0
23858,4712.74,2,342 days,0
23859,4153.25,2,394 days,0
23860,548.98,1,85 days,0
23861,152.6,1,347 days,0
23862,69.97,1,304 days,0
23863,69.97,1,233 days,0
23864,84.97,1,184 days,0
23865,4891.61,2,131 days,0
23866,4828.11,2,111 days,0
23867,4802.11,2,93 days,0
23868,4829.389999999999,2,98 days,0
23869,34.98,1,325 days,0
23870,624.95,1,39 days,0
23871,673.97,1,50 days,0
23872,556.26,1,41 days,0
23873,628.97,1,53 days,0
23874,539.99,1,91 days,0
23875,37.269999999999996,1,66 days,0
23876,36.59,1,118 days,0
23877,78.96000000000001,1,61 days,0
23878,588.96,1,53 days,0
23879,64.47,1,306 days,0
23880,553.97,1,56 days,0
23881,548.98,1,59 days,0
23882,603.49,1,49 days,0
23883,575.71,1,36 days,0
23884,603.49,1,32 days,0
23885,539.99,1,38 days,0
23886,562.96,1,56 days,0
23887,548.98,1,57 days,0
23888,34.98,1,329 days,0
23889,69.97,1,38 days,0
23890,32.28,1,157 days,0
23891,29.99,1,237 days,0
23892,4.99,1,238 days,0
23893,58.980000000000004,1,226 days,0
23894,69.97,1,318 days,0
23895,539.99,1,53 days,0
23896,548.98,1,45 days,0
23897,38.980000000000004,1,321 days,0
23898,603.49,1,199 days,0
23899,574.46,1,94 days,0
23900,539.99,1,160 days,0
23901,574.98,1,120 days,0
23902,564.48,1,167 days,0
23903,539.99,1,176 days,0
23904,1198.97,1,285 days,0
23905,574.98,1,162 days,0
23906,2443.35,1,294 days,0
23907,1120.49,1,269 days,0
23908,574.98,1,63 days,0
23909,548.98,1,78 days,0
23910,6.28,1,297 days,0
23911,36.269999999999996,1,143 days,0
23912,3.99,1,88 days,0
23913,47.96,1,30 days,0
23914,6.28,1,146 days,0
23915,28.479999999999997,1,60 days,0
23916,3.99,1,152 days,0
23917,553.97,1,174 days,0
23918,68.97,1,316 days,0
23919,58.47,1,212 days,0
23920,1735.98,1,285 days,0
23921,2465.2799999999997,1,293 days,0
23922,2466.3199999999997,1,275 days,0
23923,1174.48,1,227 days,0
23924,1129.48,1,239 days,0
23925,2457.33,1,272 days,0
23926,2443.35,1,214 days,0
23927,36.27,1,165 days,0
23928,36.269999999999996,1,297 days,0
23929,83.97,1,133 days,0
23930,1243.44,1,232 days,0
23931,68.97,1,7 days,0
23932,588.96,1,63 days,0
23933,563.77,1,173 days,0
23934,36.269999999999996,1,4 days,0
23935,4.99,1,204 days,0
23936,123.96000000000001,1,242 days,0
23937,38.980000000000004,1,344 days,0
23938,1120.49,1,232 days,0
23939,1709.98,1,298 days,0
23940,1120.49,1,222 days,0
23941,38.980000000000004,1,366 days,0
23942,6.28,1,232 days,0
23943,39.980000000000004,1,62 days,0
23944,1155.48,1,302 days,0
23945,4.99,1,112 days,0
23946,53.980000000000004,1,101 days,0
23947,38.980000000000004,1,64 days,0
23948,68.49,1,75 days,0
23949,92.96000000000001,1,281 days,0
23950,88.97,1,131 days,0
23951,36.27,1,98 days,0
23952,38.980000000000004,1,151 days,0
23953,3.99,1,271 days,0
23954,1178.45,1,296 days,0
23955,44.22,1,42 days,0
23956,67.49,1,202 days,0
23957,38.980000000000004,1,94 days,0
23958,663.44,1,71 days,0
23959,38.980000000000004,1,339 days,0
23960,600.46,1,167 days,0
23961,685.47,1,155 days,0
23962,28.99,1,366 days,0
23963,68.97,1,162 days,0
23964,36.269999999999996,1,338 days,0
23965,38.980000000000004,1,274 days,0
23966,29.479999999999997,1,305 days,0
