CustomerID,Monetary,Frequency,Recency,Cluster
13698,32.27,1,343 days,0
13699,75.97,1,106 days,0
13700,4525.8225,2,34 days,1
13701,169.52,4,11 days,0
13702,4478.8425,2,56 days,1
13703,74.98,1,268 days,0
13704,2736.5325,2,236 days,0
13705,3018.33,2,159 days,1
13706,2337.2699999999995,1,62 days,0
13707,189.04,4,6 days,0
13708,160.53,4,19 days,0
13709,2332.2799999999997,1,79 days,0
13710,2341.4599999999996,1,91 days,0
13711,2380.47,1,74 days,0
13712,4503.8425,2,43 days,1
13713,4828.3099999999995,2,40 days,1
13714,3033.31,2,173 days,1
13715,2778.5225,2,137 days,0
13716,3078.31,2,133 days,1
13717,74.98,1,257 days,0
13718,3062.33,2,128 days,1
13719,1129.48,1,248 days,0
13720,1155.48,1,138 days,0
13721,2786.5225,2,121 days,0
13722,3102.7999999999997,2,104 days,1
13723,74.98,1,89 days,0
13724,4476.5525,2,52 days,1
13725,4532.522499999999,2,40 days,1
13726,4500.822499999999,2,47 days,1
13727,80.96000000000001,1,50 days,0
13728,4879.799999999999,2,34 days,1
13729,4883.82,2,60 days,1
13730,4571.0225,2,45 days,1
13731,21.98,1,6 days,0
13732,108.96000000000001,3,157 days,0
13733,4553.522499999999,2,55 days,1
13734,4522.5025,2,56 days,1
13735,4516.532499999999,2,32 days,1
13736,4478.8425,2,41 days,1
13737,39.25,1,212 days,0
13738,21.98,1,13 days,0
13739,71.97,1,158 days,0
13740,56.97,1,153 days,0
13741,2951.0525,2,386 days,1
13742,2988.3225,2,368 days,1
13743,2349.9799999999996,1,83 days,0
13744,2959.0025,2,371 days,1
13745,3282.81,2,385 days,1
13746,3250.11,2,371 days,1
13747,3045.5325,2,374 days,1
13748,71.97,1,284 days,0
13749,21.98,1,219 days,0
13750,71.97,1,235 days,0
13751,224.91000000000003,3,33 days,0
13752,24.27,1,168 days,0
13753,84.92,1,1 days,0
13754,56.97,1,42 days,0
13755,45.95,1,57 days,0
13756,298.49,4,221 days,0
13757,86.96000000000001,1,176 days,0
13758,284.13,4,43 days,0
13759,100.46,1,301 days,0
13760,197.81,4,26 days,0
13761,46.47,1,219 days,0
13762,229.0,4,24 days,0
13763,30.97,1,141 days,0
13764,74.98,1,318 days,0
13765,7152.089999999999,3,32 days,1
13766,3001.0425,2,334 days,1
13767,5910.219999999999,2,47 days,1
13768,5063.5225,3,81 days,1
13769,5085.532499999999,3,68 days,1
13770,6428.23,3,117 days,1
13771,6535.69,3,106 days,1
13772,5928.25,2,131 days,1
13773,42.28,1,203 days,0
13774,4392.74,2,389 days,1
13775,68.97,1,41 days,0
13776,70.57,2,319 days,0
13777,7147.07,3,33 days,1
13778,4397.75,2,369 days,1
13779,3063.0025,2,286 days,1
13780,59.489999999999995,1,66 days,0
13781,109.96000000000001,2,225 days,0
13782,6512.19,3,106 days,1
13783,5955.23,2,143 days,1
13784,7138.099999999999,3,37 days,1
13785,121.83,2,226 days,0
13786,4.99,1,178 days,0
13787,59.980000000000004,1,258 days,0
13788,200.81,2,103 days,0
13789,4397.75,2,387 days,1
13790,4397.75,2,360 days,1
13791,107.85000000000001,2,141 days,0
13792,7216.08,3,38 days,1
13793,3021.0425,2,302 days,1
13794,7212.0599999999995,3,48 days,1
13795,4357.75,2,332 days,1
13796,39.980000000000004,1,89 days,0
13797,7.28,1,30 days,0
13798,136.36,2,24 days,0
13799,3010.0325000000003,2,297 days,1
13800,3262.83,2,259 days,1
13801,3262.83,2,253 days,1
13802,79.46000000000001,1,341 days,0
13803,186.28,1,170 days,0
13804,27.279999999999998,1,29 days,0
13805,28.979999999999997,1,245 days,0
13806,3075.5025,2,246 days,1
13807,4506.76,2,302 days,1
13808,4406.74,2,251 days,1
13809,113.96000000000001,1,286 days,0
13810,53.47,1,41 days,0
13811,3001.0425,2,215 days,1
13812,3262.83,2,241 days,1
13813,74.98,1,332 days,0
13814,230.04000000000002,2,291 days,0
13815,114.55,2,123 days,0
13816,260.83,2,152 days,0
13817,35.0,1,230 days,0
13818,39.99,1,363 days,0
13819,35.0,1,221 days,0
13820,5908.26,2,127 days,1
13821,5940.54,2,141 days,1
13822,6523.209999999999,3,104 days,1
13823,5393.3099999999995,3,76 days,1
13824,4.99,1,101 days,0
13825,37.29,1,157 days,0
13826,48.970000000000006,1,84 days,0
13827,29.479999999999997,1,196 days,0
13828,166.28,1,90 days,0
13829,4380.04,2,269 days,1
13830,284.56,2,20 days,0
13831,35.0,1,329 days,0
13832,24.27,1,315 days,0
13833,106.96000000000001,1,72 days,0
13834,21.98,1,81 days,0
13835,36.96,1,154 days,0
13836,4380.04,2,219 days,1
13837,89.97,1,78 days,0
13838,140.55,2,36 days,0
13839,3242.83,2,224 days,1
13840,3010.0325,2,185 days,1
13841,6624.6,3,104 days,1
13842,4404.73,2,222 days,1
13843,30.97,1,324 days,0
13844,4355.71,2,241 days,1
13845,5917.24,2,127 days,1
13846,5933.25,2,135 days,1
13847,5888.24,2,149 days,1
13848,61.45,1,354 days,0
13849,3084.5425,2,384 days,1
13850,56.97,1,240 days,0
13851,2331.95,1,79 days,0
13852,2294.99,1,62 days,0
13853,2329.9799999999996,1,47 days,0
13854,3247.8199999999997,2,354 days,1
13855,3095.5225,2,337 days,1
13856,2982.0225,2,347 days,1
13857,45.95,1,50 days,0
13858,71.95,1,172 days,0
13859,21.98,1,36 days,0
13860,122.84,4,10 days,0
13861,21.98,1,183 days,0
13862,2986.0425,2,346 days,1
13863,71.97,1,143 days,0
13864,21.98,1,207 days,0
13865,4533.5225,2,235 days,1
13866,4639.5125,2,236 days,1
13867,56.97,1,242 days,0
13868,30.97,1,311 days,0
13869,21.98,1,88 days,0
13870,3282.83,2,343 days,1
13871,3060.5225,2,340 days,1
13872,180.98,1,362 days,0
13873,4765.63,2,230 days,1
13874,76.97,1,189 days,0
13875,24.27,1,5 days,0
13876,21.98,1,202 days,0
13877,3030.0325,2,336 days,1
13878,2366.9599999999996,1,45 days,0
13879,21.98,1,143 days,0
13880,71.97,1,206 days,0
13881,71.97,1,155 days,0
13882,3282.81,2,358 days,1
13883,3021.0425,2,364 days,1
13884,3043.0025,2,352 days,1
13885,4844.799999999999,2,241 days,1
13886,4536.5425,2,223 days,1
13887,4763.34,2,232 days,1
13888,21.98,1,92 days,0
13889,3084.0225,2,338 days,1
13890,2982.0225,2,317 days,1
13891,85.48,1,267 days,0
13892,3021.0425,2,332 days,1
13893,21.98,1,224 days,0
13894,4810.29,2,227 days,1
13895,4558.5225,2,242 days,1
13896,4775.629999999999,2,237 days,1
13897,4498.532499999999,2,234 days,1
13898,4835.29,2,233 days,1
13899,21.98,1,291 days,0
13900,21.98,1,285 days,0
13901,66.96000000000001,1,232 days,0
13902,21.98,1,201 days,0
13903,4511.5425,2,242 days,1
13904,4501.5525,2,218 days,1
13905,4548.5225,2,214 days,1
13906,3021.0425,2,312 days,1
13907,4596.5525,2,240 days,1
13908,4715.33,2,165 days,1
13909,4764.02,2,148 days,1
13910,4526.522499999999,2,230 days,1
13911,4548.5225,2,217 days,1
13912,4548.0225,2,244 days,1
13913,106.96000000000001,1,205 days,0
13914,71.97,1,278 days,0
13915,3045.5325,2,333 days,1
13916,2354.9799999999996,1,46 days,0
13917,3282.81,2,334 days,1
13918,2397.9499999999994,1,44 days,0
13919,85.48,1,25 days,0
13920,266.97,4,92 days,0
13921,56.97,1,117 days,0
13922,56.97,1,76 days,0
13923,56.97,1,294 days,0
13924,29.93,1,215 days,0
13925,3220.79,2,327 days,1
13926,56.97,1,269 days,0
13927,3021.0425,2,315 days,1
13928,85.48,1,49 days,0
13929,76.97,1,2 days,0
13930,140.47,1,93 days,0
13931,21.98,1,184 days,0
13932,21.98,1,84 days,0
13933,56.97,1,337 days,0
13934,30.97,1,54 days,0
13935,56.97,1,333 days,0
13936,218.93,3,82 days,0
13937,85.48,1,177 days,0
13938,3071.0125,2,318 days,1
13939,3084.0225,2,326 days,1
13940,85.48,1,174 days,0
13941,286.82,4,41 days,0
13942,56.97,1,328 days,0
13943,36.96,1,147 days,0
13944,160.12,4,23 days,0
13945,56.97,1,320 days,0
13946,21.98,1,15 days,0
13947,4605.0425,2,217 days,1
13948,4562.032499999999,2,225 days,1
13949,4548.5225,2,214 days,1
13950,24.27,1,124 days,0
13951,56.97,1,125 days,0
13952,82.26,2,120 days,0
13953,6840.7496,3,41 days,1
13954,128.45999999999998,3,117 days,0
13955,6888.4396,3,45 days,1
13956,82.26,2,100 days,0
13957,5645.2396,3,39 days,1
13958,6838.638199999999,3,57 days,1
13959,6858.4182,3,50 days,1
13960,6871.7396,3,37 days,1
13961,136.94,2,13 days,0
13962,90.21000000000001,2,9 days,0
13963,139.45,2,16 days,0
13964,6806.4496,3,43 days,1
13965,6872.3896,3,40 days,1
13966,6842.1182,3,34 days,1
13967,5721.9082,3,32 days,1
13968,5181.6996,3,38 days,1
13969,77.27,2,49 days,0
13970,6843.138199999999,3,50 days,1
13971,6772.128199999999,3,36 days,1
13972,77.27,2,35 days,0
13973,5185.6796,3,51 days,1
13974,5237.7296,3,59 days,1
13975,5138.7182,3,42 days,1
13976,4511.5425,2,228 days,1
13977,4788.57,2,220 days,1
13978,4775.299999999999,2,221 days,1
13979,3282.83,2,307 days,1
13980,56.97,1,283 days,0
13981,124.21000000000001,2,193 days,0
13982,59.980000000000004,2,85 days,0
13983,180.41,2,187 days,0
13984,3282.83,2,326 days,1
13985,30.97,1,282 days,0
13986,1893.9075,2,312 days,0
13987,2329.99,1,36 days,0
13988,195.52,4,119 days,0
13989,46.47,1,316 days,0
13990,1893.9075,2,309 days,0
13991,85.48,1,88 days,0
13992,1802.2075,2,292 days,0
13993,1804.9175,2,298 days,0
13994,4528.7496,2,141 days,1
13995,64.97,2,73 days,0
13996,66.25999999999999,2,213 days,0
13997,4586.3496000000005,2,35 days,1
13998,245.25,2,99 days,0
13999,3295.4275,2,221 days,1
14000,84.92,1,186 days,0
14001,106.96000000000001,1,174 days,0
14002,85.48,1,320 days,0
14003,1579.3975,2,121 days,0
14004,56.97,1,156 days,0
14005,3319.3974999999996,2,242 days,1
14006,3295.4275,2,241 days,1
14007,3772.4096,2,386 days,1
14008,63.97,2,188 days,0
14009,63.97,2,86 days,0
14010,3861.3896,2,336 days,1
14011,3831.8896,2,350 days,1
14012,5249.9182,3,54 days,1
14013,138.45,2,48 days,0
14014,62.27,2,88 days,0
14015,59.980000000000004,2,98 days,0
14016,121.06,2,146 days,0
14017,1848.9075,2,304 days,0
14018,63.87,2,96 days,0
14019,61.58,2,25 days,0
14020,6831.7596,3,50 days,1
14021,21.98,1,264 days,0
14022,1668.8975,2,85 days,0
14023,1575.4175,2,40 days,0
14024,1902.8975,2,299 days,0
14025,1586.3775,2,55 days,0
14026,1589.6975,2,51 days,0
14027,21.98,1,175 days,0
14028,91.95,1,194 days,0
14029,56.97,1,1 days,0
14030,6905.4696,3,50 days,1
14031,6964.4182,3,50 days,1
14032,6859.4296,3,42 days,1
14033,6809.9596,3,45 days,1
14034,104.24000000000001,2,51 days,0
14035,65.96000000000001,1,186 days,0
14036,1839.9175,2,302 days,0
14037,1898.8975,2,281 days,0
14038,6819.1182,3,43 days,1
14039,6808.1282,3,55 days,1
14040,31.97,1,231 days,0
14041,4765.02,2,145 days,1
14042,21.98,1,48 days,0
14043,56.97,1,330 days,0
14044,3357.7174999999997,2,239 days,1
14045,6804.128199999999,3,35 days,1
14046,5645.2396,3,166 days,1
14047,5643.5396,3,169 days,1
14048,5123.7396,3,52 days,1
14049,5290.6795999999995,3,40 days,1
14050,5650.2396,3,178 days,1
14051,5606.9082,3,170 days,1
14052,86.26,2,238 days,0
14053,86.26,2,355 days,0
14054,280.76,3,5 days,0
14055,5177.3982,3,32 days,1
14056,128.45999999999998,3,11 days,0
14057,114.96000000000001,2,9 days,0
14058,5652.5196,3,179 days,1
14059,106.75,2,209 days,0
14060,99.47,2,97 days,0
14061,82.26,2,305 days,0
14062,5647.918199999999,3,166 days,1
14063,5676.2496,3,180 days,1
14064,5694.2096,3,163 days,1
14065,5608.5496,3,172 days,1
14066,3612.1882,3,173 days,1
14067,114.96000000000001,2,166 days,0
14068,77.27,2,163 days,0
14069,173.94,2,36 days,0
14070,5618.928199999999,3,170 days,1
14071,5617.9182,3,182 days,1
14072,74.98,2,164 days,0
14073,156.84,2,100 days,0
14074,59.879999999999995,2,247 days,0
14075,56.97,1,281 days,0
14076,71.97,1,271 days,0
14077,180.73000000000002,4,102 days,0
14078,839.48,1,376 days,0
14079,223.62,4,3 days,0
14080,1848.9075,2,298 days,0
14081,3451.7374999999997,2,345 days,1
14082,21.98,1,46 days,0
14083,2751.4175,2,319 days,0
14084,138.68,4,155 days,0
14085,36.96,1,280 days,0
14086,70.15,2,9 days,0
14087,341.96999999999997,3,205 days,0
14088,2755.4175,2,252 days,0
14089,1893.9075,2,287 days,0
14090,85.48,1,274 days,0
14091,251.20000000000002,5,177 days,0
14092,56.97,1,143 days,0
14093,30.97,1,159 days,0
14094,21.98,1,278 days,0
14095,1802.2075,2,293 days,0
14096,233.69,5,9 days,0
14097,56.97,1,188 days,0
14098,1845.8975,2,292 days,0
14099,200.26,3,137 days,0
14100,226.26,3,54 days,0
14101,3679.8982,3,169 days,1
14102,3667.2296,3,181 days,1
14103,3612.2196000000004,3,143 days,1
14104,1889.9075,2,303 days,0
14105,1784.9075,2,293 days,0
14106,1839.8975,2,276 days,0
14107,819.46,1,316 days,0
14108,839.48,1,296 days,0
14109,2701.4275,2,167 days,0
14110,819.46,1,281 days,0
14111,76.97,1,182 days,0
14112,3361.3875,2,240 days,1
14113,21.98,1,267 days,0
14114,85.48,1,1 days,0
14115,3297.7174999999997,2,234 days,1
14116,3317.4075,2,222 days,1
14117,3352.3975,2,230 days,1
14118,4741.34,2,133 days,1
14119,148.94,3,93 days,0
14120,3376.8875,2,216 days,1
14121,3319.6974999999998,2,235 days,1
14122,30.97,1,288 days,0
14123,61.58,2,198 days,0
14124,57.59,2,76 days,0
14125,3772.4096,2,350 days,1
14126,135.55,2,62 days,0
14127,3809.5681999999997,2,324 days,1
14128,3836.3796,2,330 days,1
14129,3750.0882,2,289 days,1
14130,3814.0582,2,276 days,1
14131,3807.3996,2,305 days,1
14132,3804.0782,2,265 days,1
14133,3764.0681999999997,2,269 days,1
14134,3835.0681999999997,2,271 days,1
14135,86.96000000000001,1,286 days,0
14136,71.95,1,251 days,0
14137,4397.75,2,214 days,1
14138,4444.22,2,240 days,1
14139,4397.75,2,217 days,1
14140,4397.75,2,210 days,1
14141,3282.81,2,188 days,1
14142,29.479999999999997,1,92 days,0
14143,133.55,2,12 days,0
14144,56.97,1,96 days,0
14145,24.27,1,357 days,0
14146,6750.5599999999995,3,105 days,1
14147,4397.75,2,175 days,1
14148,4406.74,2,174 days,1
14149,4417.75,2,159 days,1
14150,6705.59,3,119 days,1
14151,85.48,1,135 days,0
14152,71.97,1,188 days,0
14153,48.970000000000006,1,263 days,0
14154,3018.0025,2,158 days,1
14155,5993.26,2,116 days,1
14156,229.57,2,76 days,0
14157,6650.6,3,93 days,1
14158,5976.74,2,101 days,1
14159,5930.23,2,108 days,1
14160,6679.7,3,112 days,1
14161,6497.209999999999,3,87 days,1
14162,6473.7,3,41 days,1
14163,6567.0199999999995,3,56 days,1
14164,6484.71,3,55 days,1
14165,5910.55,2,113 days,1
14166,71.97,1,349 days,0
14167,4406.74,2,175 days,1
14168,71.95,1,4 days,0
14169,3262.83,2,164 days,1
14170,3291.8199999999997,2,181 days,1
14171,6615.7,3,48 days,1
14172,75.74,2,133 days,0
14173,38.88,1,249 days,0
14174,38.88,1,341 days,0
14175,145.23000000000002,2,16 days,0
14176,121.57000000000001,1,233 days,0
14177,46.830000000000005,1,52 days,0
14178,86.58000000000001,1,66 days,0
14179,71.58,1,15 days,0
14180,32.6,1,265 days,0
14181,8326.31,3,215 days,1
14182,32.6,1,149 days,0
14183,8321.31,3,186 days,1
14184,105.24,2,184 days,0
14185,9523.002499999999,4,182 days,1
14186,9796.32,4,170 days,1
14187,36.59,1,53 days,0
14188,32.6,1,193 days,0
14189,8317.32,3,233 days,1
14190,36.59,1,197 days,0
14191,8301.31,3,198 days,1
14192,9451.9125,4,179 days,1
14193,36.59,1,251 days,0
14194,168.93,2,124 days,0
14195,8316.289999999999,3,178 days,1
14196,137.94,2,21 days,0
14197,107.08,1,113 days,0
14198,8308.59,3,236 days,1
14199,118.94,2,158 days,0
14200,9421.9125,4,123 days,1
14201,32.6,1,76 days,0
14202,32.6,1,276 days,0
14203,7081.4625,3,151 days,1
14204,71.58000000000001,1,366 days,0
14205,32.6,1,316 days,0
14206,156.59,1,20 days,0
14207,8361.3,3,226 days,1
14208,117.43,2,195 days,0
14209,193.97,3,80 days,0
14210,5621.2396,3,154 days,1
14211,5662.8982,3,177 days,1
14212,82.25999999999999,2,235 days,0
14213,86.26,2,79 days,0
14214,5759.868199999999,3,178 days,1
14215,5665.888199999999,3,182 days,1
14216,5653.918199999999,3,179 days,1
14217,139.45,2,209 days,0
14218,5651.878199999999,3,164 days,1
14219,5744.219599999999,3,155 days,1
14220,5696.1896,3,162 days,1
14221,82.26,2,154 days,0
14222,82.25999999999999,2,46 days,0
14223,155.94,2,226 days,0
14224,5621.218199999999,3,180 days,1
14225,5603.918199999999,3,156 days,1
14226,5656.2396,3,145 days,1
14227,114.96000000000001,2,48 days,0
14228,74.98,2,21 days,0
14229,74.98,2,84 days,0
14230,5661.8982,3,125 days,1
14231,83.97,2,188 days,0
14232,77.27,2,262 days,0
14233,78.97,2,187 days,0
14234,5687.719599999999,3,129 days,1
14235,5682.1996,3,107 days,1
14236,5710.2296,3,95 days,1
14237,90.25,2,171 days,0
14238,5642.8982,3,101 days,1
14239,3295.4275,2,241 days,1
14240,3391.3875,2,216 days,1
14241,84.92,1,182 days,0
14242,3351.3975,2,240 days,1
14243,71.97,1,298 days,0
14244,154.95999999999998,3,40 days,0
14245,56.97,1,364 days,0
14246,71.97,1,333 days,0
14247,81.46000000000001,1,19 days,0
14248,56.97,1,127 days,0
14249,96.46000000000001,1,244 days,0
14250,30.97,1,152 days,0
14251,71.97,1,84 days,0
14252,96.46000000000001,1,40 days,0
14253,3394.8974999999996,2,232 days,1
14254,81.46000000000001,1,211 days,0
14255,3379.9075,2,232 days,1
14256,3342.4075,2,233 days,1
14257,85.48,1,163 days,0
14258,80.96000000000001,1,5 days,0
14259,3630.9282,3,137 days,1
14260,3716.2296,3,150 days,1
14261,5653.918199999999,3,74 days,1
14262,5652.5396,3,53 days,1
14263,5647.928199999999,3,49 days,1
14264,5217.7296,3,148 days,1
14265,215.22,5,24 days,0
14266,56.97,1,336 days,0
14267,2786.4075,2,109 days,0
14268,2736.4175,2,94 days,0
14269,85.48,1,128 days,0
14270,1794.1975,2,263 days,0
14271,21.98,1,327 days,0
14272,2765.3975,2,110 days,0
14273,71.97,1,145 days,0
14274,121.56,3,31 days,0
14275,5158.3682,3,125 days,1
14276,5259.3582,3,153 days,1
14277,5196.7396,3,145 days,1
14278,177.46,2,158 days,0
14279,5137.7082,3,127 days,1
14280,56.97,1,284 days,0
14281,4746.3,2,137 days,1
14282,195.22,5,20 days,0
14283,1799.9175,2,251 days,0
14284,1769.9275,2,254 days,0
14285,1804.9175,2,267 days,0
14286,5234.3982,3,148 days,1
14287,5141.428199999999,3,153 days,1
14288,3351.3974999999996,2,226 days,1
14289,3376.8875,2,231 days,1
14290,3377.3974999999996,2,220 days,1
14291,258.44,3,166 days,0
14292,3319.6974999999998,2,217 days,1
14293,46.47,1,164 days,0
14294,81.46000000000001,1,279 days,0
14295,56.97,1,246 days,0
14296,45.95,1,246 days,0
14297,3335.4174999999996,2,215 days,1
14298,3365.6674999999996,2,222 days,1
14299,5108.759599999999,3,146 days,1
14300,5322.7296,3,123 days,1
14301,5142.7496,3,130 days,1
14302,5140.7296,3,141 days,1
14303,3636.9082,3,131 days,1
14304,3595.9282,3,100 days,1
14305,3652.1982,3,116 days,1
14306,3653.2296,3,120 days,1
14307,196.26,3,198 days,0
14308,5140.3982,3,145 days,1
14309,99.47,2,86 days,0
14310,5200.6596,3,136 days,1
14311,138.45,2,171 days,0
14312,191.27,3,178 days,0
14313,222.44,3,69 days,0
14314,122.95,2,173 days,0
14315,109.71,2,116 days,0
14316,3797.3682,3,96 days,1
14317,81.26,2,82 days,0
14318,138.45000000000002,2,157 days,0
14319,138.45,2,55 days,0
14320,261.95,2,133 days,0
14321,77.27,2,4 days,0
14322,5111.4382,3,142 days,1
14323,5222.0196,3,127 days,1
14324,5121.4282,3,135 days,1
14325,5152.6982,3,103 days,1
14326,5207.6996,3,108 days,1
14327,32.22,1,72 days,0
14328,308.66,5,118 days,0
14329,91.95,1,366 days,0
14330,806.76,1,260 days,0
14331,56.97,1,128 days,0
14332,102.25,4,152 days,0
14333,81.46000000000001,1,63 days,0
14334,1848.9075,2,262 days,0
14335,1804.9175,2,245 days,0
14336,1893.9075,2,260 days,0
14337,1815.1475,2,261 days,0
14338,828.74,1,257 days,0
14339,71.95,1,351 days,0
14340,21.98,1,24 days,0
14341,244.12,4,7 days,0
14342,1804.9175,2,254 days,0
14343,1839.9175,2,273 days,0
14344,126.95,2,38 days,0
14345,3639.9182,3,43 days,1
14346,3583.2596000000003,3,59 days,1
14347,2900.3896,2,197 days,0
14348,2989.3796,2,190 days,1
14349,56.97,1,140 days,0
14350,71.95,1,133 days,0
14351,56.97,1,315 days,0
14352,85.48,1,203 days,0
14353,128.84,3,299 days,0
14354,2755.4175,2,91 days,0
14355,1804.9175,2,260 days,0
14356,3352.3974999999996,2,237 days,1
14357,3337.7075,2,232 days,1
14358,45.95,1,184 days,0
14359,256.24,3,76 days,0
14360,85.48,1,97 days,0
14361,106.96000000000001,1,23 days,0
14362,1845.8975,2,261 days,0
14363,192.34,3,73 days,0
14364,1893.9075,2,228 days,0
14365,1804.9175,2,216 days,0
14366,1897.8775,2,216 days,0
14367,1839.9175,2,234 days,0
14368,85.48,1,15 days,0
14369,46.47,1,207 days,0
14370,122.56,3,188 days,0
14371,119.86000000000001,3,25 days,0
14372,24.27,1,232 days,0
14373,75.97,1,222 days,0
14374,3362.7075,2,243 days,1
14375,39.980000000000004,1,211 days,0
14376,71.97,1,183 days,0
14377,3320.4275,2,237 days,1
14378,1809.3975,2,242 days,0
14379,1854.9075,2,243 days,0
14380,3330.4275,2,218 days,1
14381,3330.4174999999996,2,226 days,1
14382,3373.9075,2,231 days,1
14383,56.97,1,171 days,0
14384,93.97,1,115 days,0
14385,1777.8775,2,222 days,0
14386,1918.3975,2,220 days,0
14387,898.46,1,272 days,0
14388,81.46,1,246 days,0
14389,7.28,1,91 days,0
14390,39.980000000000004,1,87 days,0
14391,21.98,1,127 days,0
14392,3295.4275,2,184 days,1
14393,31.97,1,122 days,0
14394,3344.6974999999998,2,191 days,1
14395,96.46000000000001,1,104 days,0
14396,76.96000000000001,1,196 days,0
14397,39.980000000000004,1,4 days,0
14398,1804.9175,2,216 days,0
14399,4.99,1,292 days,0
14400,3357.3975,2,199 days,1
14401,15.23,1,252 days,0
14402,39.980000000000004,1,29 days,0
14403,7.28,1,47 days,0
14404,4.99,1,341 days,0
14405,64.47,1,130 days,0
14406,1851.3875,2,235 days,0
14407,64.47,1,26 days,0
14408,65.96000000000001,1,54 days,0
14409,85.48,1,212 days,0
14410,56.97,1,64 days,0
14411,3360.4174999999996,2,185 days,1
14412,3320.4275,2,207 days,1
14413,1889.9075,2,240 days,0
14414,1793.8975,2,214 days,0
14415,1769.9275,2,216 days,0
14416,769.49,1,254 days,0
14417,1848.9075,2,227 days,0
14418,1928.9275,2,238 days,0
14419,3371.3974999999996,2,197 days,1
14420,3320.4275,2,212 days,1
14421,3369.4075,2,190 days,1
14422,38.88,1,298 days,0
14423,141.91000000000003,2,259 days,0
14424,6998.862499999999,3,126 days,1
14425,8332.3,3,232 days,1
14426,8319.3,3,227 days,1
14427,8451.26,3,155 days,1
14428,8321.31,3,200 days,1
14429,8394.29,3,166 days,1
14430,30.97,1,119 days,0
14431,21.98,1,15 days,0
14432,21.98,1,139 days,0
14433,3342.4075,2,206 days,1
14434,3396.3974999999996,2,208 days,1
14435,80.96000000000001,1,170 days,0
14436,4776.009999999999,2,126 days,1
14437,21.98,1,42 days,0
14438,3352.3975,2,187 days,1
14439,3312.6974999999998,2,194 days,1
14440,3367.3774999999996,2,194 days,1
14441,141.98,1,281 days,0
14442,3370.4075,2,196 days,1
14443,21.98,1,314 days,0
14444,30.97,1,219 days,0
14445,100.46000000000001,1,298 days,0
14446,146.75,3,68 days,0
14447,3385.3974999999996,2,203 days,1
14448,3370.4075,2,190 days,1
14449,3355.4174999999996,2,211 days,1
14450,180.98,1,251 days,0
14451,3362.7075,2,202 days,1
14452,3377.3974999999996,2,205 days,1
14453,3401.3874999999994,2,189 days,1
14454,31.97,1,302 days,0
14455,218.93,3,77 days,0
14456,3405.9075,2,212 days,1
14457,3359.8974999999996,2,187 days,1
14458,133.95,3,137 days,0
14459,4775.01,2,137 days,1
14460,96.46000000000001,1,56 days,0
14461,3310.4074999999993,2,200 days,1
14462,21.98,1,134 days,0
14463,67.93,1,327 days,0
14464,3357.7174999999997,2,210 days,1
14465,7.28,1,355 days,0
14466,90.47,1,108 days,0
14467,39.980000000000004,1,264 days,0
14468,7.28,1,352 days,0
14469,64.47,1,304 days,0
14470,3382.3974999999996,2,203 days,1
14471,3355.4275,2,202 days,1
14472,3503.6974999999998,2,186 days,1
14473,3413.9174999999996,2,189 days,1
14474,7.28,1,1 days,0
14475,7.28,1,287 days,0
14476,7.28,1,156 days,0
14477,3342.4075,2,186 days,1
14478,4795.01,2,147 days,1
14479,81.96000000000001,1,48 days,0
14480,194.94,3,89 days,0
14481,3360.4174999999996,2,185 days,1
14482,89.97,1,24 days,0
14483,39.980000000000004,1,258 days,0
14484,3345.3974999999996,2,211 days,1
14485,3312.6974999999998,2,201 days,1
14486,3310.4074999999993,2,213 days,1
14487,39.980000000000004,1,234 days,0
14488,67.93,1,112 days,0
14489,39.980000000000004,1,94 days,0
14490,39.980000000000004,1,56 days,0
14491,127.28,1,248 days,0
14492,7.28,1,284 days,0
14493,54.96,1,55 days,0
14494,1769.9275,2,234 days,0
14495,1839.9175,2,220 days,0
14496,804.48,1,239 days,0
14497,804.48,1,242 days,0
14498,3394.3874999999994,2,204 days,1
14499,15.23,1,91 days,0
14500,64.47,1,14 days,0
14501,2994.0881999999997,2,200 days,1
14502,122.25999999999999,3,122 days,0
14503,39.980000000000004,1,256 days,0
14504,162.24,3,7 days,0
14505,61.96000000000001,1,349 days,0
14506,39.980000000000004,1,77 days,0
14507,39.980000000000004,1,351 days,0
14508,54.980000000000004,1,246 days,0
14509,163.99,1,122 days,0
14510,3036.3682,2,190 days,1
14511,89.97,1,299 days,0
14512,39.980000000000004,1,357 days,0
14513,4.99,1,101 days,0
14514,141.98,1,3 days,0
14515,56.97,1,106 days,0
14516,78.98,2,200 days,0
14517,82.97,2,101 days,0
14518,126.95,2,181 days,0
14519,80.96000000000001,1,322 days,0
14520,1503.5782,2,236 days,0
14521,117.96000000000001,2,77 days,0
14522,126.95,2,127 days,0
14523,3807.3996,2,240 days,1
14524,3001.0425,2,177 days,1
14525,6665.58,3,95 days,1
14526,29.479999999999997,1,228 days,0
14527,4.99,1,80 days,0
14528,4.99,1,186 days,0
14529,254.06,2,38 days,0
14530,72.86,2,76 days,0
14531,190.54000000000002,2,307 days,0
14532,21.98,1,320 days,0
14533,160.55,2,30 days,0
14534,36.96,1,86 days,0
14535,123.47,2,318 days,0
14536,68.49,1,210 days,0
14537,42.28,1,206 days,0
14538,3017.0125,2,136 days,1
14539,3271.8199999999997,2,123 days,1
